program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,positions_temp,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital,pct_of_total,pct_of_dept,dept_rank,overall_rank,cost_per_position
HTH214,"MAUI HEALTH SYSTEM, A KFH LLC",HTH,Department of Health,Capital Improvement,C,2027,6000000.0,,,,,Health,,,General Obligation Bond Fund,6.0,True,0.03,0.26,41,264,
HTH214,"MAUI HEALTH SYSTEM, A KFH LLC",HTH,Department of Health,Operating,A,2027,6000000.0,,,,,Health,,,General Funds,6.0,False,0.03,0.26,41,264,
HTH215,HHSC - OAHU REGION,HTH,Department of Health,Capital Improvement,C,2027,5110000.0,,0.0,,,Health,,,General Obligation Bond Fund,5.11,True,0.02,0.22,45,286,11640.0
HTH215,HHSC - OAHU REGION,HTH,Department of Health,Operating,B,2027,48400000.0,439.0,0.0,,,Health,,,Special Funds,48.4,False,0.22,2.06,13,67,110251.0
HTH215,HHSC - OAHU REGION,HTH,Department of Health,Operating,A,2027,14000000.0,,,,,Health,,,General Funds,14.0,False,0.06,0.6,24,176,
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,N,2027,2333370.0,1.0,1.0,,,Health,,,Federal Funds,2.33337,False,0.01,0.1,60,390,6783.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,P,2027,137363.0,1.0,1.0,,,Health,,,Other Federal Funds,0.137363,False,0.0,0.01,89,557,399.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,A,2027,93667271.0,377.5,49.5,,,Health,,,General Funds,93.667271,False,0.42,3.98,6,41,238643.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,B,2027,11610000.0,,49.5,,,Health,,,Special Funds,11.61,False,0.05,0.49,27,188,29580.0
HTH430,ADULT MENTAL HEALTH - INPATIENT,HTH,Department of Health,Operating,A,2027,134673554.0,873.0,20.0,,,Health,,,General Funds,134.673554,False,0.61,5.73,4,32,154265.0
HTH430,ADULT MENTAL HEALTH - INPATIENT,AGS,Department of Accounting and General Services,Capital Improvement,C,2027,16750000.0,,20.0,,,Health,,,General Obligation Bond Fund,16.75,True,0.08,5.08,6,158,19187.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,A,2027,20395713.0,29.0,0.0,,,Health,,,General Funds,20.395713,False,0.09,0.87,20,137,703300.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,B,2027,750000.0,,0.0,,,Health,,,Special Funds,0.75,False,0.0,0.03,70,489,25862.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,N,2027,9038656.0,1.0,0.0,,,Health,,,Federal Funds,9.038656,False,0.04,0.38,33,212,9038656.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,P,2027,6722746.0,5.0,5.0,,,Health,,,Other Federal Funds,6.722746,False,0.03,0.29,40,250,1120458.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,U,2027,2281992.0,0,2.0,,,Health,,,Interdepartmental Transfers,2.281992,False,0.01,0.1,61,391,73613.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,N,2027,2339630.0,5.0,5.0,,,Health,,,Federal Funds,2.33963,False,0.01,0.1,59,389,68813.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,A,2027,63631355.0,169.5,8.0,,,Health,,,General Funds,63.631355,False,0.29,2.71,8,52,379889.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,B,2027,15375579.0,29.0,8.0,,,Health,,,Special Funds,15.375579,False,0.07,0.65,23,166,415556.0
HTH495,BEHAVIORAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,A,2027,210907.0,10.0,0.0,,,Health,,,General Funds,0.210907,False,0.0,0.01,86,544,105454.0
HTH501,DEVELOPMENTAL DISABILITIES,HTH,Department of Health,Operating,A,2027,131398120.0,212.0,1.0,,,Health,,,General Funds,131.39812,False,0.59,5.59,5,33,619802.0
HTH501,DEVELOPMENTAL DISABILITIES,HTH,Department of Health,Operating,B,2027,7747738.0,5.0,1.0,,,Health,,,Special Funds,7.747738,False,0.04,0.33,36,227,1291290.0
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,Department of Health,Operating,U,2027,314641.0,2.0,0.0,,,Human Services,,,Interdepartmental Transfers,0.314641,False,0.0,0.01,81,527,157320.0
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,Department of Health,Operating,B,2027,2186855.0,13.0,0.0,,,Human Services,,,Special Funds,2.186855,False,0.01,0.09,63,398,168220.0
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,Department of Health,Operating,A,2027,767346.0,7.0,0.0,,,Human Services,,,General Funds,0.767346,False,0.0,0.03,69,486,109621.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,N,2027,38121215.0,106.2,8.5,,,Health,,,Federal Funds,38.121215,False,0.17,1.62,15,86,351996.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,B,2027,17965804.0,16.5,2.0,,,Health,,,Special Funds,17.965804,False,0.08,0.76,21,149,1340732.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,A,2027,45566966.0,114.5,0.5,,,Health,,,General Funds,45.566966,False,0.21,1.94,14,72,397965.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,U,2027,101558.0,1.0,1.0,,,Health,,,Interdepartmental Transfers,0.101558,False,0.0,0.0,91,567,1008.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,P,2027,12523019.0,29.8,14.0,,,Health,,,Other Federal Funds,12.523019,False,0.06,0.53,26,185,427407.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,U,2027,1192408.0,1.0,2.0,,,Health,,,Interdepartmental Transfers,1.192408,False,0.01,0.05,67,446,397469.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,B,2027,48706356.0,,2.0,,,Health,,,Special Funds,48.706356,False,0.22,2.07,12,65,1004255.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,A,2027,7041748.0,56.5,2.0,,,Health,,,General Funds,7.041748,False,0.03,0.3,38,241,145191.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,P,2027,6740166.0,27.0,17.5,,,Health,,,Other Federal Funds,6.740166,False,0.03,0.29,39,248,249636.0
HTH595,HEALTH RESOURCES ADMINISTRATION,HTH,Department of Health,Operating,A,2027,244093.0,2.0,0.0,,,Health,,,General Funds,0.244093,False,0.0,0.01,85,542,122046.0
HTH596,OFFICE OF MEDICAL CANNABIS CONTROL & REGULATION,HTH,Department of Health,Operating,B,2027,2425368.0,7.0,5.0,,,Health,,,Special Funds,2.425368,False,0.01,0.1,58,384,202114.0
HTH596,OFFICE OF MEDICAL CANNABIS CONTROL & REGULATION,HTH,Department of Health,Operating,A,2027,3109260.0,26.0,5.0,,,Health,,,General Funds,3.10926,False,0.01,0.13,54,356,119587.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,N,2027,158000.0,2.0,0.0,,,Health,,,Federal Funds,0.158,False,0.0,0.01,88,554,79000.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,B,2027,4936115.0,34.0,0.0,,,Health,,,Special Funds,4.936115,False,0.02,0.21,47,293,145180.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,A,2027,9292836.0,127.0,0.0,,,Health,,,General Funds,9.292836,False,0.04,0.4,31,209,73172.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,P,2027,396994.0,2.0,0.0,,,Health,,,Other Federal Funds,0.396994,False,0.0,0.02,80,522,198497.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,U,2027,271269.0,3.0,0.0,,,Health,,,Interdepartmental Transfers,0.271269,False,0.0,0.01,83,537,90423.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,N,2027,1029222.0,9.0,9.0,,,Health,,,Federal Funds,1.029222,False,0.0,0.04,68,459,105561.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,B,2027,272901.0,2.75,2.0,,,Health,,,Special Funds,0.272901,False,0.0,0.01,82,536,99237.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,A,2027,9262196.0,69.0,0.0,,,Health,,,General Funds,9.262196,False,0.04,0.39,32,210,134235.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,P,2027,429999.0,2.0,2.0,,,Health,,,Other Federal Funds,0.429999,False,0.0,0.02,78,519,191111.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,W,2027,23967.0,0.25,9.0,,,Health,,,Revolving Funds,0.023967,False,0.0,0.0,92,578,2591.0
HTH720,HEALTH CARE ASSURANCE,HTH,Department of Health,Operating,A,2027,4030204.0,24.55,2.0,,,Health,,,General Funds,4.030204,False,0.02,0.17,50,322,164163.0
HTH720,HEALTH CARE ASSURANCE,HTH,Department of Health,Operating,B,2027,2105000.0,2.85,2.0,,,Health,,,Special Funds,2.105,False,0.01,0.09,64,401,434021.0
HTH720,HEALTH CARE ASSURANCE,HTH,Department of Health,Operating,P,2027,4841562.0,21.6,2.0,,,Health,,,Other Federal Funds,4.841562,False,0.02,0.21,48,295,205151.0
HTH730,EMERGENCY MEDICAL SERVICES AND INJURY PREVENTION SYSTEM,HTH,Department of Health,Operating,A,2027,59321974.0,12.2,2.2,,,Health,,,General Funds,59.321974,False,0.27,2.52,9,55,4862457.0
HTH730,EMERGENCY MEDICAL SERVICES AND INJURY PREVENTION SYSTEM,HTH,Department of Health,Operating,P,2027,420000.0,3.0,3.0,,,Health,,,Other Federal Funds,0.42,False,0.0,0.02,79,520,32308.0
HTH730,EMERGENCY MEDICAL SERVICES AND INJURY PREVENTION SYSTEM,HTH,Department of Health,Operating,B,2027,22323419.0,6.0,6.0,,,Health,,,Special Funds,22.323419,False,0.1,0.95,19,130,1395214.0
HTH760,HEALTH STATUS MONITORING,HTH,Department of Health,Operating,P,2027,627294.0,5.0,2.0,,,Health,,,Other Federal Funds,0.627294,False,0.0,0.03,75,498,89613.0
HTH760,HEALTH STATUS MONITORING,HTH,Department of Health,Operating,A,2027,2258388.0,41.5,3.0,,,Health,,,General Funds,2.258388,False,0.01,0.1,62,392,54419.0
HTH760,HEALTH STATUS MONITORING,HTH,Department of Health,Operating,B,2027,530318.0,2.0,2.0,,,Health,,,Special Funds,0.530318,False,0.0,0.02,76,502,13094.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,N,2027,4064084.0,34.5,1.0,,,Environment,,,Federal Funds,4.064084,False,0.02,0.17,49,320,117800.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,B,2027,80891943.0,64.0,4.0,,,Environment,,,Special Funds,80.891943,False,0.37,3.44,7,44,1283999.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,A,2027,7379458.0,91.0,1.0,,,Environment,,,General Funds,7.379458,False,0.03,0.31,37,233,81093.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Capital Improvement,N,2027,54964000.0,,4.0,,,Environment,,Investment Capital,Federal Funds,54.964,True,0.25,2.34,10,58,4885689.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,P,2027,7998178.0,10.25,4.0,,,Environment,,,Other Federal Funds,7.998178,False,0.04,0.34,35,224,710949.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,W,2027,260514599.0,43.0,1.0,,,Environment,,,Revolving Funds,260.514599,False,1.18,11.08,2,20,5920786.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,U,2027,3013024.0,2.0,1.0,,,Environment,,,Interdepartmental Transfers,3.013024,False,0.01,0.13,55,358,1004341.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Capital Improvement,C,2027,10995000.0,,4.0,,,Environment,,,General Obligation Bond Fund,10.995,True,0.05,0.47,28,193,977333.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,A,2027,3878888.0,30.75,1.25,,,Environment,,,General Funds,3.878888,False,0.02,0.16,51,328,126143.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,N,2027,189937.0,2.75,0.6,,,Environment,,,Federal Funds,0.189937,False,0.0,0.01,87,548,69068.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,W,2027,2826328.0,11.0,0.6,,,Environment,,,Revolving Funds,2.826328,False,0.01,0.12,56,367,243649.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,P,2027,5751220.0,14.1,2.15,,,Environment,,,Other Federal Funds,5.75122,False,0.03,0.24,42,268,407888.0
HTH904,EXECUTIVE OFFICE ON AGING,HTH,Department of Health,Operating,P,2027,1223791.0,8.0,8.0,,,Human Services,,,Other Federal Funds,1.223791,False,0.01,0.05,66,441,79467.0
HTH904,EXECUTIVE OFFICE ON AGING,HTH,Department of Health,Operating,A,2027,13024068.0,20.950000000000003,3.35,,,Human Services,,,General Funds,13.024068,False,0.06,0.55,25,179,621674.0
HTH904,EXECUTIVE OFFICE ON AGING,HTH,Department of Health,Operating,N,2027,10405377.0,8.4,1.0,,,Human Services,,,Federal Funds,10.405377,False,0.05,0.44,29,200,1238735.0
HTH905,DEVELOPMENTAL DISABILITIES COUNCIL,HTH,Department of Health,Operating,A,2027,262940.0,2.5,0.0,,,Health,,,General Funds,0.26294,False,0.0,0.01,84,538,105176.0
HTH905,DEVELOPMENTAL DISABILITIES COUNCIL,HTH,Department of Health,Operating,N,2027,527570.0,5.0,0.0,,,Health,,,Federal Funds,0.52757,False,0.0,0.02,77,503,105514.0
HTH906,STATE HEALTH PLANNING AND DEVELOPMENT AGENCY,HTH,Department of Health,Operating,B,2027,114000.0,,0.0,,,Health,,,Special Funds,0.114,False,0.0,0.0,90,562,16286.0
HTH906,STATE HEALTH PLANNING AND DEVELOPMENT AGENCY,HTH,Department of Health,Operating,A,2027,726733.0,7.0,0.0,,,Health,,,General Funds,0.726733,False,0.0,0.03,71,493,103819.0
HTH907,GENERAL ADMINISTRATION,HTH,Department of Health,Operating,P,2027,684932.0,4.0,4.0,,,Health,,,Other Federal Funds,0.684932,False,0.0,0.03,73,496,57078.0
HTH907,GENERAL ADMINISTRATION,HTH,Department of Health,Operating,A,2027,32038805.0,183.0,11.0,,,Health,,,General Funds,32.038805,False,0.15,1.36,17,93,167742.0
HTH907,GENERAL ADMINISTRATION,HTH,Department of Health,Operating,N,2027,5275000.0,28.0,20.0,,,Health,,,Federal Funds,5.275,False,0.02,0.22,44,278,188393.0
HTH908,OFFICE OF LANGUAGE ACCESS,HTH,Department of Health,Operating,A,2027,714494.0,6.0,0.0,,,Health,,,General Funds,0.714494,False,0.0,0.03,72,494,119082.0
LAW502,NARCOTICS ENFORCEMENT DIVISION,LAW,Department of Law Enforcement,Operating,A,2027,1713945.0,14.0,0.0,,,Public Safety,,,General Funds,1.713945,False,0.01,1.74,10,420,122425.0
LAW502,NARCOTICS ENFORCEMENT DIVISION,LAW,Department of Law Enforcement,Operating,P,2027,800000.0,,0.0,,,Public Safety,,,Other Federal Funds,0.8,False,0.0,0.81,12,484,100000.0
LAW502,NARCOTICS ENFORCEMENT DIVISION,LAW,Department of Law Enforcement,Operating,W,2027,1004853.0,8.0,0.0,,,Public Safety,,,Revolving Funds,1.004853,False,0.0,1.02,11,462,125607.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,U,2027,19616116.0,150.0,0.0,,,Public Safety,,,Interdepartmental Transfers,19.616116,False,0.09,19.97,2,142,130774.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,P,2027,600000.0,,0.0,,,Public Safety,,,Other Federal Funds,0.6,False,0.0,0.61,14,500,4000.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,N,2027,600000.0,,0.0,,,Public Safety,,,Federal Funds,0.6,False,0.0,0.61,14,500,1887.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,A,2027,28623526.0,318.0,0.0,,,Public Safety,,,General Funds,28.623526,False,0.13,29.14,1,101,90011.0
LAW504,CRIMINAL INVESTIGATION DIVISION,LAW,Department of Law Enforcement,Operating,U,2027,731972.0,7.0,5.0,,,Public Safety,,,Interdepartmental Transfers,0.731972,False,0.0,0.75,13,492,104567.0
LAW504,CRIMINAL INVESTIGATION DIVISION,LAW,Department of Law Enforcement,Operating,A,2027,3462585.0,22.0,6.0,,,Public Safety,,,General Funds,3.462585,False,0.02,3.52,7,346,157390.0
LAW505,LAW ENFORCEMENT TRAINING DIVISION,LAW,Department of Law Enforcement,Operating,A,2027,2668464.0,8.0,0.0,,,Public Safety,,,General Funds,2.668464,False,0.01,2.72,8,373,333558.0
LAW900,GENERAL ADMINISTRATION,LAW,Department of Law Enforcement,Operating,U,2027,5000000.0,,0.0,,,Public Safety,,,Interdepartmental Transfers,5.0,False,0.02,5.09,5,289,69444.0
LAW900,GENERAL ADMINISTRATION,LAW,Department of Law Enforcement,Operating,A,2027,16957744.0,75.0,0.0,,,Public Safety,,,General Funds,16.957744,False,0.08,17.26,3,157,235524.0
LAW901,OFFICE OF HOMELAND SECURITY,LAW,Department of Law Enforcement,Operating,A,2027,2362031.0,22.5,8.5,,,Public Safety,,,General Funds,2.362031,False,0.01,2.4,9,387,104979.0
LAW901,OFFICE OF HOMELAND SECURITY,LAW,Department of Law Enforcement,Operating,N,2027,4551095.0,,8.5,,,Public Safety,,,Federal Funds,4.551095,False,0.02,4.63,6,310,202271.0
LAW901,OFFICE OF HOMELAND SECURITY,LAW,Department of Law Enforcement,Operating,P,2027,9550715.0,,8.5,,,Public Safety,,,Other Federal Funds,9.550715,False,0.04,9.72,4,207,424476.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,P,2027,300000.0,0.7,34.0,,,Employment,,,Other Federal Funds,0.3,False,0.0,0.06,27,531,8646.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,B,2027,5364646.0,,0.0,,,Employment,,,Special Funds,5.364646,False,0.02,1.16,10,275,409515.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,A,2027,6822007.0,13.1,0.0,,,Employment,,,General Funds,6.822007,False,0.03,1.47,6,246,520764.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,U,2027,2891173.0,,34.0,,,Employment,,,Interdepartmental Transfers,2.891173,False,0.01,0.62,13,361,31701.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,N,2027,6550000.0,91.2,34.0,,,Employment,,,Federal Funds,6.55,False,0.03,1.41,7,252,71820.0
LBR135,WORKFORCE DEVELOPMENT COUNCIL,LBR,Department of Labor and Industrial Relations,Operating,N,2027,10700000.0,7.0,0.0,,,Employment,,,Federal Funds,10.7,False,0.05,2.31,4,196,1528571.0
LBR135,WORKFORCE DEVELOPMENT COUNCIL,LBR,Department of Labor and Industrial Relations,Operating,A,2027,455026.0,,,,,Employment,,,General Funds,0.455026,False,0.0,0.1,24,513,
LBR143,HAWAII OCCUPATIONAL SAFETY AND HEALTH PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,W,2027,2746105.0,19.0,0.5,,,Employment,,,Revolving Funds,2.746105,False,0.01,0.59,14,370,140826.0
LBR143,HAWAII OCCUPATIONAL SAFETY AND HEALTH PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,P,2027,2400000.0,19.7,0.5,,,Employment,,,Other Federal Funds,2.4,False,0.01,0.52,15,385,118812.0
LBR143,HAWAII OCCUPATIONAL SAFETY AND HEALTH PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2027,1393204.0,17.8,0.5,,,Employment,,,General Funds,1.393204,False,0.01,0.3,19,432,78270.0
LBR152,WAGE STANDARDS PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2027,1442931.0,20.0,0.0,,,Employment,,,General Funds,1.442931,False,0.01,0.31,18,430,72147.0
LBR152,WAGE STANDARDS PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,B,2027,500000.0,,0.0,,,Employment,,,Special Funds,0.5,False,0.0,0.11,23,509,25000.0
LBR153,HAWAII CIVIL RIGHTS COMMISSION,LBR,Department of Labor and Industrial Relations,Operating,P,2027,350000.0,5.5,5.0,,,Employment,,,Other Federal Funds,0.35,False,0.0,0.08,26,526,63636.0
LBR153,HAWAII CIVIL RIGHTS COMMISSION,LBR,Department of Labor and Industrial Relations,Operating,A,2027,1843633.0,22.5,0.0,,,Employment,,,General Funds,1.843633,False,0.01,0.4,17,413,81939.0
LBR161,HAWAII LABOR RELATIONS BOARD,LBR,Department of Labor and Industrial Relations,Operating,A,2027,1138087.0,10.0,7.0,,,Employment,,,General Funds,1.138087,False,0.01,0.25,21,450,113809.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,T,2027,341400000.0,,0.0,,,Employment,,,Trust Funds,341.4,False,1.55,73.7,1,17,1820800.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,N,2027,18000000.0,187.5,0.0,,,Employment,,,Federal Funds,18.0,False,0.08,3.89,3,148,96000.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2027,1098246.0,10.0,0.0,,,Employment,,,General Funds,1.098246,False,0.0,0.24,22,452,109825.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,B,2027,2173756.0,,0.0,,,Employment,,,Special Funds,2.173756,False,0.01,0.47,16,399,217376.0
LBR183,DISABILITY COMPENSATION PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,T,2027,24157551.0,16.0,5.0,,,Employment,,,Trust Funds,24.157551,False,0.11,5.22,2,121,1509847.0
LBR183,DISABILITY COMPENSATION PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2027,9039187.0,77.0,0.0,,,Employment,,,General Funds,9.039187,False,0.04,1.95,5,211,117392.0
LBR812,LABOR AND INDUSTRIAL RELATIONS APPEALS BOARD,LBR,Department of Labor and Industrial Relations,Operating,A,2027,1209410.0,12.0,0.0,,,Employment,,,General Funds,1.20941,False,0.01,0.26,20,443,100784.0
LBR901,RESEARCH AND STATISTICS,LBR,Department of Labor and Industrial Relations,Operating,A,2027,178081.0,2.0,0.0,,,Employment,,,General Funds,0.178081,False,0.0,0.04,29,551,89040.0
LBR901,RESEARCH AND STATISTICS,LBR,Department of Labor and Industrial Relations,Operating,N,2027,440322.0,5.0,1.0,,,Employment,,,Federal Funds,0.440322,False,0.0,0.1,25,517,88064.0
LBR902,GENERAL ADMINISTRATION,LBR,Department of Labor and Industrial Relations,Operating,P,2027,6000000.0,33.71,1.54,,,Employment,,,Other Federal Funds,6.0,False,0.03,1.3,9,264,177989.0
LBR902,GENERAL ADMINISTRATION,LBR,Department of Labor and Industrial Relations,Operating,A,2027,2912790.0,22.29,3.46,,,Employment,,,General Funds,2.91279,False,0.01,0.63,12,360,130677.0
LBR902,GENERAL ADMINISTRATION,LBR,Department of Labor and Industrial Relations,Operating,B,2027,200000.0,,3.46,,,Employment,,,Special Funds,0.2,False,0.0,0.04,28,546,8973.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Operating,N,2027,6517000.0,4.0,4.0,,,Employment,,,Federal Funds,6.517,False,0.03,1.41,8,254,383353.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Operating,A,2027,4971563.0,18.0,5.0,,,Employment,,,General Funds,4.971563,False,0.02,1.07,11,291,276198.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Operating,B,2027,5000.0,,5.0,,,Employment,,,Special Funds,0.005,False,0.0,0.0,30,582,278.0
LNR101,PUBLIC LANDS MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,A,2027,177872.0,1.0,1.0,,,Government Operations,,,General Funds,0.177872,False,0.0,0.06,48,552,177872.0
LNR101,PUBLIC LANDS MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,B,2027,22983607.0,63.0,1.0,,,Government Operations,,,Special Funds,22.983607,False,0.1,7.7,4,127,359119.0
LNR102,LEGACY LAND CONSERVATION PROGRAM,LNR,Department of Land and Natural Resources,Operating,B,2027,9034784.0,2.0,0.0,,,Government Operations,,,Special Funds,9.034784,False,0.04,3.03,10,213,4517392.0
LNR111,CONVEYANCES AND RECORDINGS,LNR,Department of Land and Natural Resources,Operating,B,2027,7731946.0,57.0,1.0,,,Individual Rights,,,Special Funds,7.731946,False,0.04,2.59,12,228,135648.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,T,2027,199479.0,,0.0,,,Economic Development,,,Trust Funds,0.199479,False,0.0,0.07,46,547,49870.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,B,2027,907330.0,4.0,0.0,,,Economic Development,,,Special Funds,0.90733,False,0.0,0.3,39,476,226832.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,A,2027,3403862.0,24.0,0.0,,,Economic Development,,,General Funds,3.403862,False,0.02,1.14,24,348,141828.0
LNR172,FORESTRY - RESOURCE MANAGEMENT AND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,A,2027,8808994.0,34.0,0.0,,,Economic Development,,,General Funds,8.808994,False,0.04,2.95,11,218,259088.0
LNR172,FORESTRY - RESOURCE MANAGEMENT AND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,P,2027,10530000.0,1.0,0.0,,,Economic Development,,,Other Federal Funds,10.53,False,0.05,3.53,9,198,10530000.0
LNR172,FORESTRY - RESOURCE MANAGEMENT AND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,B,2027,2455475.0,,0.0,,,Economic Development,,,Special Funds,2.455475,False,0.01,0.82,27,383,72220.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,P,2027,283534.0,8.5,6.5,,,Environment,,,Other Federal Funds,0.283534,False,0.0,0.09,44,534,33357.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,A,2027,5526913.0,64.5,0.5,,,Environment,,,General Funds,5.526913,False,0.03,1.85,15,271,85689.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,B,2027,4239054.0,4.25,0.25,,,Environment,,,Special Funds,4.239054,False,0.02,1.42,21,316,1304324.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,N,2027,4889500.0,2.75,1.75,,,Environment,,,Federal Funds,4.8895,False,0.02,1.64,17,294,1778000.0
